# STN,YYYYMMDD,DDVEC,FHVEC,   FG,  FHX, FHXH,  FHN, FHNH,  FXX, FXXH,   TG,   TN,  TNH,   TX,  TXH, T10N,T10NH,   SQ,   SP,    Q,   DR,   RH,  RHX, RHXH,   PG,   PX,  PXH,   PN,  PNH,  VVN, VVNH,  VVX, VVXH,   NG,   UG,   UX,  UXH,   UN,  UNH, EV24

  215,20171125,  271,   41,   44,   70,   17,   10,    1,  150,   17,   45,   -3,    7,   82,   11,  -12,   12,   27,   32,  275,    2,    4,    3,   17,10127,10160,   24,10101,    5,   56,   17,   83,   14,    6,   77,   97,    3,   59,   15,    3
  215,20171126,  274,   72,   73,   80,    2,   60,   18,  140,   22,   70,   60,    1,   80,   11,   52,    6,   38,   46,  354,    0,   -1,   -1,    1,10192,10214,   19,10162,    1,   75,    2,   82,   18,    6,   70,   73,    5,   64,   18,    5
  215,20171127,  250,   66,   75,   90,    7,   60,    1,  160,    8,   78,   55,    5,  100,   12,   54,    6,    0,    0,   87,   88,  194,   38,   10,10101,10196,    1,10051,   23,   32,   16,   80,    2,    8,   82,   94,    6,   66,   24,    1
  215,20171128,  273,   53,   58,   80,    1,   30,   17,  140,    2,   63,   32,   23,   79,    9,   23,   24,   32,   39,  258,   24,   73,   28,   20,10043,10051,   10,10032,   24,   57,   20,   80,    1,    7,   76,   91,   24,   66,   14,    3
  215,20171129,  210,    8,   18,   40,    4,   10,    9,   80,   23,   33,   -2,   23,   76,   11,   -9,   24,   36,   44,  280,   28,   49,    9,    1,10047,10069,   22,10025,    4,    5,   18,   83,   12,    5,   92,   98,    8,   77,   11,    3
  215,20171130,  224,    7,   19,   30,    2,   10,   12,  130,    4,   19,  -19,   24,   47,   10,  -30,   24,    0,    0,  126,   54,   56,   17,   14,10046,10067,   24,10030,   13,    3,   24,   75,   10,    7,   92,   98,   20,   80,   10,    1
  215,20171201,   39,   10,   15,   30,    8,    0,   20,   60,    8,   -1,  -39,   23,   47,   15,  -51,   24,   23,   28,  268,    0,    0,    0,    1,10173,10239,   24,10075,    1,    1,    3,   58,   14,    5,   96,   99,    4,   84,   14,    3
  215,20171202,  193,   29,   30,   50,   21,   10,    1,   80,   22,   -2,  -41,    1,   16,   13,  -53,    6,   15,   19,  217,    0,   -1,   -1,    1,10259,10272,   10,10242,    1,    1,    3,   36,   19,    8,   95,   99,   10,   91,   20,    2
  215,20171203,  255,   21,   40,   50,    3,   30,   13,  110,   15,   56,   16,    1,   94,   14,   16,    6,   12,   15,  138,   48,   26,    8,   12,10241,10268,   24,10228,    6,   14,   11,   70,   14,    8,   90,   97,   12,   77,   21,    2
  215,20171204,  295,   38,   40,   50,    4,   20,   20,  120,    7,   79,   51,   21,   98,   12,   32,   24,   11,   14,  223,    0,   -1,   -1,    1,10302,10332,   23,10268,    1,   60,    4,   72,   10,    8,   81,   87,   18,   75,    9,    3
  215,20171205,  268,   54,   55,   70,   23,   40,    1,  140,   23,   87,   78,   22,   94,   13,   75,   24,    0,    0,   87,    0,    0,    0,    1,10327,10335,    9,10316,   24,   66,    3,   80,    6,    8,   74,   85,    1,   66,    6,    1
  215,20171206,  234,   58,   64,   80,   24,   50,   11,  130,   24,   86,   71,   24,   99,   11,   68,   24,    0,    0,  117,    0,    0,    0,    1,10274,10312,    1,10212,   24,   69,   16,   80,    8,    8,   73,   81,   17,   67,    9,    2
  215,20171207,  222,   74,   93,  120,   14,   60,   18,  200,   14,   62,   42,    7,   82,   20,   40,   12,    0,    0,   59,   37,   89,   34,   16,10102,10200,    1,10048,   15,   44,   17,   75,    1,    7,   80,   92,   15,   67,   22,    1
  215,20171208,  293,   82,   86,  110,   16,   30,   10,  190,   17,   37,    8,   19,   68,    1,    7,   24,   17,   22,  157,   77,  154,   33,   18,10087,10119,   22,10059,    7,    8,   18,   79,   15,    7,   75,   94,   18,   57,   13,    2
  215,20171209,  279,   66,   70,  100,    4,   30,   22,  160,    5,   40,   14,    1,   52,   13,   11,    6,   26,   33,  211,   37,   57,   15,    1,10097,10121,   10,10039,   24,   38,    5,   83,   19,    8,   76,   87,    5,   61,   18,    3
  215,20171210,  121,   21,   53,   80,   13,    0,   24,  130,   14,   11,    0,   11,   33,   18,    2,   12,    0,    0,   46,   86,  150,   32,   12, 9828,10027,    1, 9681,   17,    0,   13,   75,   21,    8,   92,   99,   12,   79,   21,    1
  215,20171211,   37,   45,   56,   90,   17,   10,    1,  140,   17,    4,  -12,    2,   20,   24,  -20,    6,    0,    0,   61,   91,   74,   17,   16, 9833, 9911,   24, 9789,   13,    2,   11,   75,    8,    8,   90,   98,   16,   78,    8,    1
  215,20171212,  243,   25,   39,   60,   13,   20,   17,  150,    3,   20,   -2,   20,   45,    6,  -10,   24,   21,   27,  235,   50,   95,   31,   14,10055,10115,   21, 9923,    1,   50,   16,   75,    3,    6,   86,   95,   20,   73,    5,    3
  215,20171213,  213,   62,   73,  100,   21,   50,    1,  150,   19,   47,   13,    1,   72,   21,    1,    6,    2,    3,   79,   76,  121,   26,   19, 9959,10085,    1, 9858,   20,   34,   11,   75,   21,    8,   87,   97,   12,   73,   24,    1
  215,20171214,  242,   52,   59,   90,    5,   30,   17,  160,    2,   39,    3,    3,   65,   13,    3,    6,   19,   24,  156,   45,  138,   48,    2, 9892, 9908,   10, 9868,    1,   14,    3,   80,    1,    6,   84,   96,    3,   69,    1,    2
  215,20171215,  188,   23,   28,   50,    4,    0,   19,   80,    5,   23,  -17,   22,   46,   14,  -27,   24,   12,   15,  154,   30,   22,    6,   12, 9955,10041,   24, 9888,    1,    1,   21,   65,   24,    7,   94,   99,   22,   90,   14,    2
  215,20171216,  316,   46,   47,   70,   14,   20,    1,  150,   15,   45,    5,    4,   66,   11,   -3,    6,   34,   44,  271,   15,   34,    9,   18,10124,10185,   24,10049,    1,   56,   21,   75,    4,    5,   80,   93,    1,   70,   13,    3
  215,20171217,  226,   34,   40,   80,   21,   10,    7,  120,   21,   35,  -21,    9,   72,   24,  -28,   12,   43,   56,  302,   40,   58,   20,   21,10205,10233,   10,10151,   24,   28,   20,   75,   11,    5,   86,   96,   24,   76,   13,    4
  215,20171218,  340,   53,   55,   80,    2,   10,   21,  140,    1,   61,    1,   23,   84,   13,  -21,   24,   39,   51,  280,   15,    7,    4,    1,10249,10317,   24,10156,    1,    3,   22,   62,   12,    6,   87,   99,   22,   80,    4,    4
  215,20171219,  245,   28,   30,   50,   12,   10,    3,   90,   13,   51,   -4,    1,   79,   14,  -21,    6,   18,   23,  182,    0,   -1,   -1,    1,10331,10342,   10,10320,    1,    4,    4,   70,   10,    7,   92,   98,    1,   85,   11,    2
  215,20171220,  273,   24,   25,   40,    1,   10,   14,   60,    1,   80,   69,    3,   87,   14,   61,    6,    0,    0,   79,    0,   -1,   -1,    1,10335,10344,   18,10321,    1,   16,   13,   63,    1,    8,   95,   97,   16,   90,    1,    1
  215,20171221,  261,   25,   27,   40,   11,   10,   18,   70,   11,   85,   81,    1,   96,   12,   80,    6,    0,    0,  139,   29,   13,    8,   24,10339,10347,   11,10329,   24,    1,   15,   50,    3,    8,   98,   99,    5,   97,    1,    2
  215,20171222,  280,   22,   25,   40,    3,   10,    1,   80,   24,   85,   76,   19,   94,   14,   68,   18,    5,    6,  103,   56,   29,   11,    2,10343,10360,   19,10319,    4,    1,    7,   56,   13,    8,   98,   99,    5,   95,   15,    1
  215,20171223,  249,   62,   63,   80,   21,   40,    1,  130,   21,   86,   80,    3,   92,    6,   79,    6,    0,    0,   65,    0,   -1,   -1,    1,10311,10350,    1,10277,   24,   46,    2,   70,    7,    8,   91,   96,    1,   85,    7,    1
  215,20171224,  237,   70,   71,   90,   17,   60,    3,  160,   17,   83,   75,    8,   94,   22,   75,   12,    0,    0,   97,    8,    1,    1,   10,10232,10275,    1,10186,   24,   31,    9,   70,   16,    8,   91,   95,   15,   84,   23,    1
  215,20171225,  202,   76,   80,  100,   11,   70,    1,  170,   24,   77,   49,   23,   98,    2,   44,   24,    0,    0,  113,    0,   -1,   -1,    1,10112,10181,    1,10007,   24,   65,    4,   75,   10,    7,   84,   91,    4,   77,   11,    2
  215,20171226,  209,   67,   78,  110,    1,   50,   21,  190,    4,   60,   49,   17,   74,   14,   42,   24,   43,   56,  251,   30,   20,    4,    7, 9960, 9992,    1, 9881,   24,   61,    5,   75,    7,    7,   80,   89,   24,   72,   11,    3
  215,20171227,  224,   19,   66,  120,   19,   40,   16,  190,   19,   55,   38,   24,   70,   13,   32,   24,    5,    6,  125,   96,   59,    9,   17, 9839, 9917,   24, 9806,    8,   56,   17,   75,   19,    8,   85,   93,    9,   71,   23,    2
  215,20171228,  285,   67,   70,   80,    1,   60,   16,  140,    1,   46,   32,    2,   56,    4,   23,   12,   35,   45,  260,   11,   17,   11,    2, 9991,10051,   24, 9924,    1,   58,    2,   80,    7,    7,   72,   84,    2,   67,    6,    3
  215,20171229,  222,   51,   69,  100,   20,   30,    4,  170,   18,   39,    4,    8,   74,   19,   -4,   12,    0,    0,   88,   63,   64,   18,   13, 9991,10052,    1, 9923,   15,   50,   13,   80,    1,    7,   82,   93,   13,   67,    1,    1
  215,20171230,  233,   73,   81,  120,   11,   40,    3,  200,   11,   92,   43,    7,  120,   18,   42,    6,   13,   17,  126,   43,   47,   14,    6, 9970,10027,   23, 9902,    8,   50,    7,   67,    3,    8,   81,   95,    7,   72,    1,    2
  215,20171231,  222,   85,   87,  130,    6,   40,    2,  210,    6,  104,   81,   24,  130,   11,   76,   24,    5,    6,   86,  124,  123,   19,   19, 9971,10019,    1, 9944,   19,   39,    5,   71,   22,    8,   87,   95,    3,   74,   23,    1
  215,20180101,  229,   58,   64,  120,    1,   30,   16,  210,    1,   68,   54,   19,   83,    1,   52,   24,    7,    9,  191,   35,   37,   17,   17, 9982,10020,   24, 9944,    1,   56,   16,   75,    4,    7,   83,   93,   18,   73,    4,    3
  215,20180102,  227,   48,   63,   90,   23,   30,    1,  170,   24,   70,   59,   18,   95,   23,   56,   12,    7,    9,  178,   69,   54,   13,   22,10049,10109,   11, 9911,   24,   34,   19,   75,    6,    8,   86,   94,   19,   78,    6,    2
  215,20180103,  253,  110,  114,  150,   11,   90,   21,  250,    3,   86,   52,    6,  110,    3,   52,    6,    2,    3,   88,   29,  140,   55,    3, 9909, 9977,   23, 9838,    3,   22,    1,   67,    4,    8,   75,   95,    1,   69,    8,    1
  215,20180104,  241,   69,   74,  130,   20,   40,   10,  210,   20,   82,   69,   13,  109,   16,   63,   24,    2,    3,  122,   12,    6,    3,   13, 9932, 9978,    2, 9883,   16,   36,   13,   72,   21,    7,   80,   95,   13,   72,   20,    2
  215,20180105,  219,   44,   45,   80,    1,   20,    9,  150,   14,   61,   41,   17,   81,   14,   31,   18,    2,    3,  109,   23,   56,   31,   15, 9955,10002,   24, 9929,    4,   50,   14,   70,    4,    6,   87,   95,   17,   75,    1,    1
  215,20180106,   25,   13,   27,   50,    1,    0,   11,   80,    1,   45,   17,    7,   70,   14,    3,   12,    7,    9,  199,    0,    0,    0,    1,10097,10201,   24,10010,    1,   18,    7,   75,   17,    8,   87,   98,    8,   77,   17,    2
  215,20180107,   54,   70,   70,   80,   11,   40,    1,  130,    7,   14,   -9,   24,   33,    1,  -15,   24,   65,   82,  440,    0,    0,    0,    1,10266,10286,   22,10208,    1,   70,    1,   80,   11,    2,   76,   88,    1,   67,   11,    5
  215,20180108,   79,   59,   60,   70,    7,   50,    1,  130,   10,    8,  -12,    2,   30,   14,  -18,    6,   57,   72,  364,    0,    0,    0,    1,10232,10277,    1,10167,   24,   70,    1,   75,    5,    3,   78,   82,   24,   73,   19,    4
  215,20180109,  120,   27,   37,   70,    1,   20,    9,  100,    1,   26,   -1,    8,   56,   24,   -8,   12,   18,   23,  237,    0,    0,    0,    1,10101,10154,    1,10077,   15,   33,   22,   66,    1,    8,   89,   94,   22,   85,    1,    3
  215,20180110,  167,   29,   30,   40,    9,   20,    1,   70,   14,   67,   30,   24,   75,   13,   13,   24,    0,    0,   80,   34,   11,    3,   12,10075,10100,   24,10062,   13,    9,   24,   64,    9,    8,   93,   98,   24,   91,    4,    1
  215,20180111,   11,   13,   19,   30,   16,    0,    8,   50,   19,   45,    8,    7,   62,   14,   -1,    6,    2,    2,  135,    0,    0,    0,    1,10181,10248,   24,10105,    1,    0,    3,   49,   10,    8,   98,   99,    3,   96,   18,    2
  215,20180112,   50,   15,   21,   30,    1,   10,   14,   50,    3,   53,   35,   18,   66,   14,   21,   18,    0,    0,  116,    0,    0,    0,    1,10264,10273,   10,10248,    1,   25,    8,   65,   19,    8,   93,   96,    1,   86,   12,    1
  215,20180113,  112,   38,   39,   50,    7,   20,   20,   90,   16,   41,   15,   22,   61,   15,   -9,   24,    0,    0,  132,    0,    0,    0,    1,10240,10261,    2,10221,   24,    3,    8,   64,   18,    7,   90,   99,    8,   78,   18,    2
  215,20180114,  107,   36,   44,   60,   24,   30,   18,   90,    7,   29,    4,   23,   53,   13,   -4,   24,   38,   46,  358,    0,    0,    0,    1,10194,10216,    1,10154,   24,   56,   21,   63,   13,    5,   84,   91,   21,   76,   13,    4
  215,20180115,  205,   72,   82,  120,   14,   50,    2,  200,   15,   55,   32,    8,   85,   19,   31,   12,    0,    0,   55,  109,  198,   36,   16, 9999,10144,    1, 9889,   18,   27,    7,   75,   24,    8,   88,   93,    7,   76,   24,    1
  215,20180116,  264,   81,   83,  110,   11,   60,   18,  180,    8,   57,   30,   17,   73,    1,   21,   18,   25,   30,  308,   28,   70,   18,   17, 9915, 9932,   16, 9895,    5,   57,    7,   79,   13,    7,   74,   84,    1,   65,   13,    4
  215,20180117,  276,   96,   99,  120,    6,   60,   24,  200,   14,   52,   28,    5,   64,   23,   26,    6,   20,   24,  222,    9,    8,    4,    1, 9999,10053,   18, 9914,    1,   64,   24,   80,    1,    7,   69,   75,   24,   63,   14,    3
  215,20180118,  259,   70,   86,  200,    9,   20,   19,  310,    9,   52,   27,   20,  100,    7,   19,   24,    6,    7,  184,   69,  116,   22,    3, 9964,10024,   24, 9846,    7,   50,    4,   75,   14,    8,   82,   93,   23,   67,    8,    2
  215,20180119,  268,   54,   56,   70,    5,   40,    2,  120,   22,   47,   29,   22,   63,   13,   19,   24,   37,   44,  366,   10,   13,    6,    1,10065,10078,   10,10028,    1,   59,    1,   80,   20,    6,   76,   85,    1,   68,   20,    5
  215,20180120,  232,   20,   33,   50,    1,   10,   17,  130,   23,   34,   13,    7,   50,    2,    2,   12,    5,    6,  142,   33,   29,   11,   19,10033,10072,    1, 9994,   15,   56,   18,   75,    1,    6,   86,   95,   18,   73,    1,    2
  215,20180121,  218,   12,   42,   70,   22,   20,   10,  120,    2,   41,   25,   24,   63,   11,   14,   12,   18,   21,  285,   47,   26,    7,   20,10122,10157,   12,10065,   24,   50,   23,   75,    1,    6,   80,   94,   24,   70,   12,    3
  215,20180122,  271,   42,   50,   60,    6,   30,    4,   90,    5,   65,   26,    1,   81,   13,   26,    6,    8,    9,  230,   24,    8,    4,    2,10098,10184,   24,10041,    5,   20,    2,   70,    7,    8,   87,   97,    4,   81,   13,    3
  215,20180123,  211,   62,   65,   90,   13,   30,    4,  190,   22,   79,   19,    6,  112,   23,   12,    6,    6,    7,  208,   53,   17,    7,   22,10173,10193,    3,10152,   19,   23,   21,   75,   12,    8,   89,   95,   21,   77,   12,    3
  215,20180124,  212,   84,   90,  120,   12,   40,   20,  200,   13,  108,   70,   19,  136,   13,   70,   24,    2,    2,  121,   51,   54,   19,   20,10099,10155,    1,10056,   18,   35,   20,   70,    4,    8,   88,   96,   19,   81,   16,    2
  215,20180125,  211,   51,   51,   80,    4,   30,   19,  140,    4,   75,   51,   24,   93,   12,   43,   24,   13,   15,  302,    0,    0,    0,    1,10105,10120,   24,10092,    1,   62,   24,   70,    1,    8,   87,   91,    8,   82,   11,    4
  215,20180126,  214,   16,   20,   30,    1,   10,    9,   50,    1,   48,   11,    9,   86,   12,    1,   12,   37,   42,  409,    0,   -1,   -1,    1,10189,10269,   24,10122,    1,    4,   22,   65,   21,    5,   94,  100,    9,   81,   12,    5
  215,20180127,  209,   58,   60,  100,   19,   10,    1,  160,   19,   48,  -10,    3,   83,   24,  -24,    6,   20,   23,  357,   34,   13,    5,   18,10270,10294,   10,10243,   20,    4,    4,   74,   10,    7,   89,   99,    2,   76,   11,    4
  215,20180128,  240,   75,   75,   90,   13,   50,    8,  160,   14,   99,   83,    1,  110,   13,   76,   12,   31,   35,  373,    0,    0,    0,    1,10279,10293,   11,10248,    1,   60,    3,   70,   13,    8,   89,   95,    1,   83,   12,    5
  215,20180129,  249,   78,   84,  120,   15,   40,   20,  200,   13,   89,   54,   24,  109,   13,   42,   24,    8,    9,  266,   22,   25,   16,   15,10249,10293,   24,10208,   14,   30,   16,   75,   10,    6,   83,   94,   16,   73,   12,    4
  215,20180130,  231,   26,   30,   60,   12,   20,    2,   90,   11,   41,    6,   18,   69,   14,   -4,   18,   59,   66,  477,    0,    0,    0,    1,10259,10298,    3,10156,   24,   59,   24,   75,   15,    7,   87,   95,    3,   74,   15,    6
  215,20180131,  242,   72,   76,  110,    4,   50,    1,  180,    6,   70,   40,   19,   95,    4,   28,   24,    3,    3,  128,   58,   47,   14,   10,10031,10135,    1, 9986,   24,   29,    3,   80,   20,    7,   82,   97,    2,   67,   22,    2
  215,20180201,  259,   53,   58,   80,   13,   30,   10,  130,   15,   47,   30,    9,   64,   13,   29,   12,   46,   51,  449,   37,   72,   30,   23, 9987,10005,   20, 9967,    6,   37,   23,   75,   15,    6,   81,   96,   23,   72,   12,    6
  215,20180202,  324,   45,   53,  100,    4,   10,   23,  150,    3,   43,  -13,   24,   69,   13,  -24,   24,   28,   31,  351,   37,   40,    7,   10,10043,10095,   21, 9990,    4,   57,    5,   75,    9,    7,   86,   98,   23,   80,    9,    4
