WKT;ID;SPANNINGSN
"POINT (52.6044904776414 6.48004563715233)";387487.0000000000;LS
"POINT (51.4218817396145 5.42635473478059)";353102.0000000000;LS
"POINT (51.4471486205581 5.70278093082459)";353054.0000000000;LS
"POINT (51.7399723595594 5.6374136509571)";387401.0000000000;LS
"POINT (51.4437249573733 5.83033416440507)";387402.0000000000;LS
"POINT (51.4990737506077 5.6656612344183)";387403.0000000000;LS
"POINT (51.5885596809645 4.66492832062768)";387404.0000000000;LS
"POINT (53.1113726549743 7.04476405244713)";387490.0000000000;LS
"POINT (51.6866922675681 5.30098914836274)";387498.0000000000;LS
"POINT (53.3078871528769 6.60830919582353)";387322.0000000000;LS
"POINT (51.5898017567191 4.66459344175343)";387405.0000000000;LS
"POINT (51.592637391522 4.6651383408405)";387406.0000000000;LS
"POINT (51.3630239390977 5.27458092238316)";387408.0000000000;LS
"POINT (51.7099346158388 5.35316747821243)";387409.0000000000;LS
"POINT (51.5200906002418 6.0194598589534)";387501.0000000000;LS
"POINT (51.5500841320391 6.0967847876882)";387505.0000000000;LS
"POINT (51.3905222757428 6.11410773057683)";387506.0000000000;LS
"POINT (51.3905201425413 6.11415932638884)";387507.0000000000;LS
"POINT (51.3659596417311 6.16165477269521)";387502.0000000000;LS
"POINT (52.8410594263508 6.98905207040345)";388067.0000000000;LS
"POINT (51.5188493173687 5.60777229124504)";353147.0000000000;LS
"POINT (51.5777849286579 4.78282615634425)";353173.0000000000;LS
"POINT (51.7234555529592 5.86654216532756)";353174.0000000000;LS
"POINT (52.86980639167 7.08236784131073)";388072.0000000000;LS
"POINT (52.9707937650967 6.80837246560892)";388073.0000000000;LS
"POINT (53.2654419206319 6.58938280456492)";388074.0000000000;LS
"POINT (52.5280147781894 5.97167030923272)";388161.0000000000;LS
"POINT (53.2318212094704 6.56483960449233)";388167.0000000000;LS
"POINT (53.1679721340086 6.72089333877429)";388076.0000000000;LS
"POINT (53.0519232472928 7.12985878039286)";388077.0000000000;LS
"POINT (51.5719732044812 4.99714368132387)";353149.0000000000;LS
"POINT (51.5805694912494 4.31508539388565)";353151.0000000000;LS
"POINT (51.4929060444585 4.27820077814907)";353152.0000000000;LS
"POINT (52.5653601148707 6.57161640070506)";388169.0000000000;LS
"POINT (51.4092427283964 5.74199372479924)";335647.0000000000;LS
"POINT (52.2207849433406 6.69104364966154)";362438.0000000000;LS
"POINT (51.5425208848966 5.65430907145558)";335886.0000000000;LS
"POINT (51.538242207587 5.61671235326789)";335887.0000000000;LS
"POINT (51.5282953291032 5.64173420052583)";335890.0000000000;LS
"POINT (51.5327908845985 5.62791707889276)";335891.0000000000;LS
"POINT (51.5425457797952 5.63941843747841)";335892.0000000000;LS
"POINT (51.5372728413948 5.62799339142955)";335894.0000000000;LS
"POINT (51.52846113698 5.62809651028999)";335895.0000000000;LS
"POINT (51.4036532166739 5.75446481038274)";335648.0000000000;LS
"POINT (51.381636741573 5.82074400633839)";335649.0000000000;LS
"POINT (52.2954079399515 6.67726478613592)";362440.0000000000;LS
"POINT (51.5429920211408 5.62424881121776)";335896.0000000000;LS
"POINT (51.5408175821475 5.62351917775119)";335897.0000000000;LS
"POINT (51.526168217962 5.63122471436831)";335898.0000000000;LS
"POINT (51.5526543113399 5.65364530288355)";335899.0000000000;LS
"POINT (51.5298421845494 5.64659562281798)";335900.0000000000;LS
"POINT (51.5298073089132 5.63230965320698)";335901.0000000000;LS
"POINT (51.5502305656364 5.62428133371934)";335902.0000000000;LS
"POINT (51.5382876824859 5.62713946403789)";335903.0000000000;LS
"POINT (51.5258361348309 5.64208599142729)";335904.0000000000;LS
"POINT (51.5235427275166 5.64163343712414)";335905.0000000000;LS
"POINT (51.5321293590713 5.66426834491625)";335906.0000000000;LS
"POINT (51.3840087868643 5.7457815247061)";335650.0000000000;LS
"POINT (51.4120560191644 5.74723623716226)";335652.0000000000;LS
"POINT (51.4141176719836 5.76694116806895)";335653.0000000000;LS
"POINT (51.3992422847102 5.74527665225491)";335654.0000000000;LS
"POINT (51.3867539810375 5.83118681397053)";335656.0000000000;LS
"POINT (51.3772086779407 5.79955884279803)";335657.0000000000;LS
"POINT (51.4077442218708 5.78559736127142)";335658.0000000000;LS
"POINT (51.3941788916419 5.74525417969349)";335659.0000000000;LS
"POINT (52.2968877920978 6.66930843888332)";362441.0000000000;LS
"POINT (51.5311847483142 5.62641270415487)";335907.0000000000;LS
"POINT (51.5399302183513 5.66478658453874)";335909.0000000000;LS
"POINT (51.5417389160886 5.61057073434607)";335911.0000000000;LS
"POINT (51.5448205996244 5.63292010918446)";335912.0000000000;LS
"POINT (51.5302783032916 5.64462299688785)";335913.0000000000;LS
"POINT (51.5341082503216 5.64467101623028)";335914.0000000000;LS
"POINT (50.8472987008842 5.68158576324896)";384977.0000000000;LS
"POINT (51.6383351573707 4.37195525843334)";352613.0000000000;LS
"POINT (51.4701518002523 4.39652693634767)";352634.0000000000;LS
"POINT (51.4810377794481 4.26597096373479)";352636.0000000000;LS
"POINT (50.8540744434661 5.69045294026015)";385071.0000000000;LS
"POINT (50.8507964386594 5.66489455654249)";385153.0000000000;LS
"POINT (50.8338105148119 5.67968845948323)";385154.0000000000;LS
"POINT (50.8378745874554 5.68304198498813)";385155.0000000000;LS
"POINT (50.8417001400609 5.70600751433895)";385156.0000000000;LS
"POINT (51.4991314353778 4.30618163495122)";352572.0000000000;LS
"POINT (50.8514040096249 5.66388144734641)";384895.0000000000;LS
"POINT (50.8476107252501 5.70517477638722)";384896.0000000000;LS
"POINT (50.8682609597005 5.65712075534215)";384899.0000000000;LS
"POINT (50.8437342602126 5.67888213190504)";384978.0000000000;LS
"POINT (50.8393892427818 5.67393459374156)";384980.0000000000;LS
"POINT (50.8225756989818 5.66516043957294)";384981.0000000000;LS
"POINT (50.8411699787459 5.64757767305607)";384983.0000000000;LS
"POINT (50.8517551465391 5.68257095074734)";385073.0000000000;LS
"POINT (50.8482268178581 5.71329412015235)";385074.0000000000;LS
"POINT (50.8364423525843 5.71001408550126)";385076.0000000000;LS
"POINT (50.8610839620753 5.67437342919702)";385077.0000000000;LS
"POINT (50.8397190349693 5.6506206308118)";385158.0000000000;LS
"POINT (50.8393051913691 5.65173313860124)";385159.0000000000;LS
"POINT (50.8421626508452 5.71015650102028)";385160.0000000000;LS
"POINT (50.8323370075183 5.6533245840215)";385161.0000000000;LS
"POINT (50.8591100196785 5.65614897526069)";385162.0000000000;LS
"POINT (50.8421512659396 5.65259079279685)";384901.0000000000;LS
"POINT (50.8871738474324 5.71242776224558)";384902.0000000000;LS
"POINT (50.8667796255428 5.65873224913922)";384900.0000000000;LS
"POINT (50.8391165328792 5.65363782448798)";384985.0000000000;LS
"POINT (51.6594975298056 4.45155597704034)";352618.0000000000;LS
"POINT (50.8365601749489 5.66372873125915)";384986.0000000000;LS
"POINT (50.8595758021476 5.66917634438089)";384987.0000000000;LS
"POINT (50.8498934814081 5.69289233714539)";385079.0000000000;LS
"POINT (50.8491196473625 5.68026370509431)";385078.0000000000;LS
"POINT (50.8682271916601 5.70921316119899)";385080.0000000000;LS
"POINT (50.8373890344113 5.71567491024969)";385082.0000000000;LS
"POINT (51.8029030018368 4.88815237981626)";352861.0000000000;LS
"POINT (51.5955323224423 5.00318046108938)";352863.0000000000;LS
"POINT (52.3310427028055 6.9893429135953)";386117.0000000000;LS
"POINT (51.6647607550814 5.21226675815625)";386203.0000000000;LS
"POINT (53.3082532202594 6.29535550284694)";386206.0000000000;LS
"POINT (53.3119948834302 6.305258037723)";386207.0000000000;LS
"POINT (53.3104999339654 6.31094691876085)";386208.0000000000;LS
"POINT (53.3103223760064 6.32835979737062)";386209.0000000000;LS
"POINT (52.8109181115745 6.93405905347386)";386210.0000000000;LS
"POINT (51.5497006194136 5.41198388289559)";386120.0000000000;LS
"POINT (51.6011629444128 5.00155250217946)";352864.0000000000;LS
"POINT (51.5777715164181 4.9796884188901)";352875.0000000000;LS
"POINT (51.5794593352976 4.97893802796915)";352876.0000000000;LS
"POINT (51.5781442115382 4.97693710861329)";352877.0000000000;LS
"POINT (51.5810253058975 4.97974139237287)";352878.0000000000;LS
"POINT (51.5824387784836 4.9775913298019)";352879.0000000000;LS
"POINT (52.5411395142428 6.67435828262289)";386217.0000000000;LS
"POINT (51.6309579707399 4.88269579778557)";352905.0000000000;LS
"POINT (51.475964353737 4.66982452297756)";352900.0000000000;LS
"POINT (51.5879972520311 4.90268992364173)";352902.0000000000;LS
"POINT (52.1467913151625 6.72750359598941)";386126.0000000000;LS
"POINT (51.7745293891033 5.63684665871333)";386129.0000000000;LS
"POINT (51.6212030698272 5.41718399628783)";386131.0000000000;LS
"POINT (51.6969291280797 5.34154585908641)";386132.0000000000;LS
"POINT (52.9400121100168 6.60672533529366)";386218.0000000000;LS
"POINT (52.7382421142813 7.01432487014284)";386219.0000000000;LS
"POINT (52.4933041751808 5.99025126238754)";386227.0000000000;LS
"POINT (50.8558049121634 5.72105323042107)";386136.0000000000;LS
"POINT (50.8549610876339 5.68923984062237)";386133.0000000000;LS
"POINT (53.1984602178817 6.83963600378647)";386229.0000000000;LS
"POINT (53.2591583166337 6.50253760189321)";386231.0000000000;LS
"POINT (53.3673487091134 6.37326307171157)";386232.0000000000;LS
"POINT (53.2219888976488 7.13915152658168)";386228.0000000000;LS
"POINT (51.6830981059287 5.33364831452499)";386587.0000000000;LS
"POINT (52.7149188274458 6.84312802094137)";386588.0000000000;LS
"POINT (51.6466007147738 5.6394362880776)";386705.0000000000;LS
"POINT (51.5107916621185 5.66257367293841)";386706.0000000000;LS
"POINT (51.5592646405801 5.07807884884416)";388170.0000000000;LS
"POINT (51.5576519126849 5.110203529719)";388172.0000000000;LS
"POINT (51.2364745914084 5.58580546783645)";336366.0000000000;LS
"POINT (51.517178223299 5.30373586379625)";388081.0000000000;LS
"POINT (51.4896610582173 5.14715207461788)";388173.0000000000;LS
"POINT (51.5798298476533 4.92797392865205)";388176.0000000000;LS
"POINT (51.5814062629128 5.19756170882073)";388178.0000000000;LS
"POINT (51.7346539445242 5.49340123776311)";353176.0000000000;LS
"POINT (51.1962618218465 6.04612309793568)";388088.0000000000;LS
"POINT (51.5184131570246 5.965051615024)";388085.0000000000;LS
"POINT (51.6898659921125 5.01994563862275)";388185.0000000000;LS
"POINT (50.8985200711768 6.01351596175319)";388182.0000000000;LS
"POINT (51.6054715826725 5.20332971330793)";353179.0000000000;LS
"POINT (52.8467324047928 6.44991521015191)";388091.0000000000;LS
"POINT (51.5650786146498 4.61171105134839)";388098.0000000000;LS
"POINT (52.3028518242359 6.32711551041267)";388100.0000000000;LS
"POINT (51.5204242585722 5.16727037944106)";388186.0000000000;LS
"POINT (51.7126757151774 5.20435530195605)";388190.0000000000;LS
"POINT (51.786310659548 5.62841603543677)";388192.0000000000;LS
"POINT (51.6218940147708 5.88481764610688)";388195.0000000000;LS
"POINT (51.6205115024705 4.73319676218946)";353182.0000000000;LS
"POINT (51.5612648957419 5.62411502192314)";388196.0000000000;LS
"POINT (51.3969923189127 5.14889376347723)";388197.0000000000;LS
"POINT (52.2063601345516 6.86722065789892)";388199.0000000000;LS
"POINT (51.5996186750141 5.30920538763932)";388107.0000000000;LS
"POINT (52.3256749307693 7.00962415563815)";388201.0000000000;LS
"POINT (51.5707441168193 5.23086670868496)";388206.0000000000;LS
"POINT (51.6681819048784 4.74926861183123)";388209.0000000000;LS
"POINT (52.1844941674044 6.61869718931513)";388210.0000000000;LS
"POINT (51.7044703344829 5.27091692386592)";388110.0000000000;LS
"POINT (51.6483728757837 5.25050246372182)";388112.0000000000;LS
"POINT (53.1947213425919 6.2036714131052)";388113.0000000000;LS
"POINT (51.5260395370287 4.5025730652901)";388115.0000000000;LS
"POINT (53.4449057155189 6.68929044867889)";388211.0000000000;LS
"POINT (53.4374686525818 6.86099898377141)";388212.0000000000;LS
"POINT (51.6355297625898 5.90542920408372)";388215.0000000000;LS
"POINT (51.5748561946999 4.61536306352427)";353186.0000000000;LS
"POINT (51.5652259960999 4.62124990614394)";353187.0000000000;LS
"POINT (51.5421118824436 5.62108643159481)";335915.0000000000;LS
"POINT (51.532693721842 5.63285893992836)";335916.0000000000;LS
"POINT (51.5364296940191 5.63286679581768)";335917.0000000000;LS
"POINT (51.4352264466025 5.70322030464051)";335660.0000000000;LS
"POINT (51.4089250778082 5.75481287018519)";335661.0000000000;LS
"POINT (51.4114299445609 5.7502827972538)";335662.0000000000;LS
"POINT (51.4091927192293 5.75043844633361)";335664.0000000000;LS
"POINT (51.342987500896 5.78398709171404)";335665.0000000000;LS
"POINT (51.3599312113176 5.84190233820697)";335667.0000000000;LS
"POINT (51.3844513604582 5.80544525266223)";335668.0000000000;LS
"POINT (52.2681537167816 6.71645832969401)";362442.0000000000;LS
"POINT (52.2590656149318 6.65961069966455)";362443.0000000000;LS
"POINT (51.5504616292095 5.64000991306803)";335918.0000000000;LS
"POINT (51.5385531786252 5.62074818725876)";335919.0000000000;LS
"POINT (51.5282715458168 5.66060927922443)";335920.0000000000;LS
"POINT (51.5405159477585 5.62037664988785)";335921.0000000000;LS
"POINT (51.5301185465797 5.62385828955675)";335922.0000000000;LS
"POINT (51.5256360428539 5.63871468391559)";335923.0000000000;LS
"POINT (51.5451197916039 5.6221563733064)";335925.0000000000;LS
"POINT (51.5410415252681 5.62548442509979)";335926.0000000000;LS
"POINT (51.5298321557954 5.6365348887317)";335927.0000000000;LS
"POINT (51.5397629036317 5.63004230479228)";335928.0000000000;LS
"POINT (51.4135857280576 5.72727055315538)";335670.0000000000;LS
"POINT (51.4042200176133 5.81163145856342)";335671.0000000000;LS
"POINT (51.3820141811994 5.76179409602263)";335672.0000000000;LS
"POINT (51.4074584864162 5.75296855924635)";335673.0000000000;LS
"POINT (51.3680586807382 5.82292500645313)";335674.0000000000;LS
"POINT (51.3687931346541 5.75237822189114)";335675.0000000000;LS
"POINT (51.4333822298902 5.73065659040458)";335676.0000000000;LS
"POINT (51.4152322373513 5.71382855140827)";335677.0000000000;LS
"POINT (51.4230495725212 5.71720700025254)";335678.0000000000;LS
"POINT (51.4098655543762 5.73554956573832)";335679.0000000000;LS
"POINT (51.4045710670303 5.73937922423321)";335680.0000000000;LS
"POINT (51.5354969824119 5.82701372574603)";335768.0000000000;LS
"POINT (51.5538223394218 5.809813697085)";335769.0000000000;LS
"POINT (51.5127693830671 5.79161579398159)";335771.0000000000;LS
"POINT (51.526590909959 5.79835289403762)";335772.0000000000;LS
"POINT (52.1960857126663 6.62049448545452)";362444.0000000000;LS
"POINT (52.2733868558809 6.62798842477614)";362445.0000000000;LS
"POINT (50.8427518124215 5.69518847397803)";385083.0000000000;LS
"POINT (50.8746641990379 5.70530600624213)";385086.0000000000;LS
"POINT (50.8468994207097 5.67705926712339)";385163.0000000000;LS
"POINT (50.8381282331904 5.67135494163758)";385164.0000000000;LS
"POINT (50.8645838803347 5.70704435397447)";385166.0000000000;LS
"POINT (50.8249370314641 5.70914970921324)";384988.0000000000;LS
"POINT (50.8490967718889 5.69738239218255)";384989.0000000000;LS
"POINT (50.8559307909539 5.66495951637768)";384990.0000000000;LS
"POINT (50.8528783421863 5.69227587142377)";384991.0000000000;LS
"POINT (51.5161186169133 4.42327077543284)";352620.0000000000;LS
"POINT (50.8738028926077 5.70739070919943)";385087.0000000000;LS
"POINT (50.861481562703 5.71131871987075)";385088.0000000000;LS
"POINT (50.8612624356517 5.71274332263315)";385089.0000000000;LS
"POINT (50.8626330159055 5.71439454697379)";385090.0000000000;LS
"POINT (50.86344618119 5.71736417503713)";385091.0000000000;LS
"POINT (50.823683682236 5.70642562247011)";385170.0000000000;LS
"POINT (50.856454406947 5.71930897525806)";385169.0000000000;LS
"POINT (50.8570424483889 5.70929030365001)";385172.0000000000;LS
"POINT (50.8430976717184 5.65064223906123)";385173.0000000000;LS
"POINT (50.8293431448668 5.70956481099189)";385174.0000000000;LS
"POINT (50.8383506840519 5.69433274842548)";385176.0000000000;LS
"POINT (50.8628509500648 5.66752661476586)";385177.0000000000;LS
"POINT (50.8525080855158 5.66009351604847)";385178.0000000000;LS
"POINT (50.8507233734326 5.69299680969338)";384909.0000000000;LS
"POINT (50.8732099240631 5.71968999001191)";384911.0000000000;LS
"POINT (50.8763120625502 5.70369492034086)";384912.0000000000;LS
"POINT (50.8368744638337 5.64709324373014)";384992.0000000000;LS
"POINT (50.858015601074 5.65983851291798)";384993.0000000000;LS
"POINT (51.5000077824893 4.50537854726268)";352622.0000000000;LS
"POINT (51.6356830844894 4.5176750955659)";352626.0000000000;LS
"POINT (51.5194357526013 4.485065026208)";352641.0000000000;LS
"POINT (50.8664922173281 5.7160873281673)";385092.0000000000;LS
"POINT (50.8660283603635 5.71721989918697)";385093.0000000000;LS
"POINT (51.6914623951761 5.84227933904954)";384831.0000000000;LS
"POINT (51.7135967714374 5.89482527793978)";384830.0000000000;LS
"POINT (50.8815640104916 5.70800729726714)";384915.0000000000;LS
"POINT (50.845497758184 5.70267343461151)";384919.0000000000;LS
"POINT (50.8853310055089 5.71143093839665)";384920.0000000000;LS
"POINT (51.5255386946736 5.05030154426709)";386602.0000000000;LS
"POINT (51.5938271914837 5.17090687832311)";386603.0000000000;LS
"POINT (51.3747518816383 5.57692101432784)";386709.0000000000;LS
"POINT (51.4645418777603 5.24630509572643)";386711.0000000000;LS
"POINT (51.3977834550047 5.47659777092902)";386713.0000000000;LS
"POINT (51.6840297426316 5.06103012053353)";386608.0000000000;LS
"POINT (51.6691474190784 5.04820859187297)";386614.0000000000;LS
"POINT (51.3164646711083 5.32551127333102)";386718.0000000000;LS
"POINT (51.2943296892511 5.32517481677438)";386719.0000000000;LS
"POINT (51.2735618086475 5.39435714173304)";386720.0000000000;LS
"POINT (51.3601901525007 5.16570893348877)";386722.0000000000;LS
"POINT (52.5849313868433 5.93980618596544)";386717.0000000000;LS
"POINT (51.4220031775791 5.60557247893736)";352960.0000000000;LS
"POINT (53.3831901513926 6.37466764017737)";386619.0000000000;LS
"POINT (53.1031689435318 7.00062959904721)";386724.0000000000;LS
"POINT (53.3932589971008 6.35933563212105)";386725.0000000000;LS
"POINT (53.2555385262039 6.3993216638443)";386726.0000000000;LS
"POINT (52.399493028148 6.78466366537474)";386727.0000000000;LS
"POINT (51.664008311202 5.01785499426041)";386723.0000000000;LS
"POINT (52.4034092636347 6.90982776753531)";386729.0000000000;LS
"POINT (50.8694765277682 5.78978017786017)";386732.0000000000;LS
"POINT (53.2094911117068 6.55378761236588)";386432.0000000000;LS
"POINT (51.4870516704321 4.60841946065793)";386435.0000000000;LS
"POINT (53.2391245251049 6.56491802303006)";386621.0000000000;LS
"POINT (51.5709667094267 6.0621780526409)";386735.0000000000;LS
"POINT (52.533461424393 6.18062888526323)";386738.0000000000;LS
"POINT (52.2401138470354 6.83836976941316)";386743.0000000000;LS
"POINT (52.4871638655537 5.96003239800403)";386744.0000000000;LS
"POINT (52.3695097458318 6.48560451195529)";386745.0000000000;LS
"POINT (52.3128865130389 6.49270526028181)";386746.0000000000;LS
"POINT (52.5334583340986 6.41979193047484)";386747.0000000000;LS
"POINT (53.3452437565507 6.57337945639516)";386529.0000000000;LS
"POINT (53.2745751041223 6.71022190158236)";386530.0000000000;LS
"POINT (53.300378846893 6.3592603664267)";386528.0000000000;LS
"POINT (51.5893188665042 4.66189588821785)";386749.0000000000;LS
"POINT (53.1520760695458 6.76685420666664)";386748.0000000000;LS
"POINT (51.5885558571398 4.66488212512405)";386750.0000000000;LS
"POINT (53.3099053305548 6.29494658685033)";386751.0000000000;LS
"POINT (51.7138963653205 5.52238244452546)";388117.0000000000;LS
"POINT (51.5654158439324 4.54187570544992)";388116.0000000000;LS
"POINT (51.6512224653371 5.50153282621923)";388119.0000000000;LS
"POINT (51.6649545256794 5.9379450272651)";388120.0000000000;LS
"POINT (53.0643334969795 6.82307349194196)";388122.0000000000;LS
"POINT (51.5968872037187 4.22179523210259)";353161.0000000000;LS
"POINT (51.6190927648951 4.73017823539131)";353190.0000000000;LS
"POINT (51.6266716740159 4.73346988202865)";353191.0000000000;LS
"POINT (51.5456191109126 4.6449483744259)";388126.0000000000;LS
"POINT (51.6478343658722 4.59288903638993)";388127.0000000000;LS
"POINT (51.3862381962442 5.3624901668034)";388128.0000000000;LS
"POINT (51.3515872338408 5.61037670045898)";388129.0000000000;LS
"POINT (51.5009245051195 4.25056817254894)";388125.0000000000;LS
"POINT (52.5878562757581 6.24343184290975)";388139.0000000000;LS
"POINT (52.9997423651622 6.51552709412678)";388143.0000000000;LS
"POINT (52.9994403483508 6.51240019930246)";388149.0000000000;LS
"POINT (53.1151530642945 6.88474043190529)";388150.0000000000;LS
"POINT (51.5937040619584 4.84025605016164)";353163.0000000000;LS
"POINT (51.6558457291419 4.68759117625637)";388151.0000000000;LS
"POINT (51.5804045182367 4.75782650757832)";388152.0000000000;LS
"POINT (51.4555657204707 5.45870909962492)";382887.0000000000;LS
"POINT (51.4589470148701 5.45813703194021)";382888.0000000000;LS
"POINT (51.462070940862 5.45501337199082)";382889.0000000000;LS
"POINT (51.4633869956581 5.45915128962588)";382890.0000000000;LS
"POINT (51.5413464057815 4.37391481604688)";352289.0000000000;LS
"POINT (51.4283159413859 5.46336585818793)";382951.0000000000;LS
"POINT (51.4283459786197 5.47341172285924)";382953.0000000000;LS
"POINT (51.4276625158186 5.46171844526159)";382954.0000000000;LS
"POINT (51.4380969084178 5.43662035719443)";382770.0000000000;LS
"POINT (51.4368554231439 5.44043045472272)";382771.0000000000;LS
"POINT (51.4630549544173 5.45448972372104)";382891.0000000000;LS
"POINT (51.4664201562913 5.45195750585184)";382892.0000000000;LS
"POINT (51.464949377724 5.4572491279017)";382894.0000000000;LS
"POINT (51.4711482259878 5.4570860924422)";382895.0000000000;LS
"POINT (51.4221193792279 5.44740313962394)";382826.0000000000;LS
"POINT (51.4712145674038 5.45513863226933)";382900.0000000000;LS
"POINT (51.4339609837009 5.47261213497354)";382962.0000000000;LS
"POINT (51.4318129568461 5.46643235642244)";382964.0000000000;LS
"POINT (51.5314010177395 5.64797065648785)";335929.0000000000;LS
"POINT (51.5372187930825 5.61126477431976)";335931.0000000000;LS
"POINT (51.5461699694674 5.61074434283593)";335932.0000000000;LS
"POINT (51.3828278204958 5.78377277367955)";335681.0000000000;LS
"POINT (51.4196740793803 5.76881548466366)";335682.0000000000;LS
"POINT (51.40228651212 5.73897722079502)";335683.0000000000;LS
"POINT (51.3898820151767 5.75769919505519)";335684.0000000000;LS
"POINT (51.4128922809488 5.74493567886826)";335685.0000000000;LS
"POINT (51.4016538494846 5.76686159655109)";335686.0000000000;LS
"POINT (51.4000832543057 5.73464016705849)";335687.0000000000;LS
"POINT (51.4041094232111 5.73573587237155)";335688.0000000000;LS
"POINT (51.388176273711 5.81507137445525)";335689.0000000000;LS
"POINT (51.3765785547423 5.83995724886023)";335690.0000000000;LS
"POINT (51.3772998362134 5.84720451384309)";335691.0000000000;LS
"POINT (51.5082317322571 5.81009140392767)";335774.0000000000;LS
"POINT (51.5447739889526 5.82371873254719)";335777.0000000000;LS
"POINT (51.5062164610473 5.69008526282707)";335778.0000000000;LS
"POINT (52.244707704417 6.68031438969193)";362446.0000000000;LS
"POINT (52.2654965577277 6.66685374838469)";362447.0000000000;LS
"POINT (51.4231426974239 5.74801716886919)";335692.0000000000;LS
"POINT (51.3380406491817 5.77585608624041)";335693.0000000000;LS
"POINT (51.3883293678516 5.83986980349146)";335694.0000000000;LS
"POINT (51.4059607900866 5.78071417762145)";335695.0000000000;LS
"POINT (51.4049548868621 5.75447614360955)";335696.0000000000;LS
"POINT (51.4056553973954 5.74257094699624)";335697.0000000000;LS
"POINT (51.3660603504327 5.80018481595639)";335698.0000000000;LS
"POINT (51.3697466423496 5.79964002957711)";335699.0000000000;LS
"POINT (51.3661886378403 5.79450481322735)";335700.0000000000;LS
"POINT (51.3720056513792 5.83222771736998)";335701.0000000000;LS
"POINT (51.4890553408998 5.7440573482752)";335780.0000000000;LS
"POINT (51.501396238213 5.73452870412053)";335781.0000000000;LS
"POINT (51.5021833590791 5.83291170971662)";335783.0000000000;LS
"POINT (51.5629605401461 5.81754535696804)";335784.0000000000;LS
"POINT (51.513326865415 5.7789027824594)";335785.0000000000;LS
"POINT (51.4858024940403 5.73789132444994)";335788.0000000000;LS
"POINT (51.5382431305584 5.8431743458706)";335789.0000000000;LS
"POINT (51.5028655255402 5.70811374896032)";335790.0000000000;LS
"POINT (51.3726054528615 5.78714642028023)";335638.0000000000;LS
"POINT (50.8392905429843 5.6495053464767)";384997.0000000000;LS
"POINT (50.8502094059384 5.69011560022284)";384998.0000000000;LS
"POINT (50.8636164758664 5.69084402353616)";384999.0000000000;LS
"POINT (50.8609337172144 5.70910906336169)";385094.0000000000;LS
"POINT (50.846509420758 5.70379011884691)";385095.0000000000;LS
"POINT (50.8518629270376 5.67997462504385)";385096.0000000000;LS
"POINT (50.8525766586505 5.66185045731814)";385099.0000000000;LS
"POINT (50.8894767079102 5.71541921269992)";385100.0000000000;LS
"POINT (50.8864974494863 5.71785714052303)";385101.0000000000;LS
"POINT (51.6805944436479 5.4983727871034)";384832.0000000000;LS
"POINT (53.3606484840599 6.41935127628647)";384834.0000000000;LS
"POINT (53.3637492425821 6.67744018876569)";384835.0000000000;LS
"POINT (52.6725107732087 5.93492472945784)";384837.0000000000;LS
"POINT (50.8388065497983 5.70639889041962)";384924.0000000000;LS
"POINT (50.8387760624541 5.70639173659941)";384925.0000000000;LS
"POINT (51.4977654896007 4.57453579402607)";352605.0000000000;LS
"POINT (50.840848986281 5.67266803849014)";385004.0000000000;LS
"POINT (50.8494471318696 5.66284846701656)";385006.0000000000;LS
"POINT (50.848772015253 5.69433064932911)";385007.0000000000;LS
"POINT (50.8856428432764 5.71846606474487)";385103.0000000000;LS
"POINT (50.8848843058883 5.71811147608492)";385104.0000000000;LS
"POINT (50.8835527042139 5.71995157687403)";385105.0000000000;LS
"POINT (50.8468156207321 5.70847884898741)";385106.0000000000;LS
"POINT (51.5091358827817 5.64743297723451)";335571.0000000000;LS
"POINT (51.5286934729058 4.45548526528484)";352643.0000000000;LS
"POINT (52.295887338666 6.77434633183082)";384842.0000000000;LS
"POINT (51.493223584722 4.28882701362512)";352575.0000000000;LS
"POINT (51.4854503942612 4.31005829761181)";352576.0000000000;LS
"POINT (50.8620067286584 5.64726960026886)";384928.0000000000;LS
"POINT (50.8670349684747 5.65622549417032)";384929.0000000000;LS
"POINT (50.8642191754544 5.70637799170593)";384930.0000000000;LS
"POINT (50.8388674007401 5.65855634369393)";384927.0000000000;LS
"POINT (50.8385837301904 5.71658829564362)";385009.0000000000;LS
"POINT (50.8380588427303 5.71649739563283)";385010.0000000000;LS
"POINT (50.8380272996323 5.71611413383955)";385011.0000000000;LS
"POINT (50.8429330053051 5.67035600651428)";385014.0000000000;LS
"POINT (50.8604888753518 5.65702848389313)";385008.0000000000;LS
"POINT (50.8894976520845 5.71540631595593)";385107.0000000000;LS
"POINT (53.3138926377649 6.2955503126852)";386752.0000000000;LS
"POINT (51.6660385267122 5.28197235783384)";386757.0000000000;LS
"POINT (53.0793995933538 6.59421775750614)";386531.0000000000;LS
"POINT (52.1834794746031 6.82268846869993)";386534.0000000000;LS
"POINT (53.0015199879808 6.51533182958146)";386652.0000000000;LS
"POINT (53.001035403256 6.51285896940868)";386654.0000000000;LS
"POINT (51.5892900542239 5.3290168496764)";386758.0000000000;LS
"POINT (52.4090031009077 6.31451496319533)";386541.0000000000;LS
"POINT (52.5191355425681 6.08460540891801)";386542.0000000000;LS
"POINT (52.2744309100414 6.2675680762457)";386543.0000000000;LS
"POINT (53.4052995656446 6.85855390138623)";386544.0000000000;LS
