6.98769110,53.03117430,"SKN.700606 , ALTEVEERSTERWG 25A , Alteveersterweg , 25 A , 9661 TB , ALTEVEER GN"
6.98895870,53.03179000,"SKN.700604 , ALTEVEERSTERWG 28 , Alteveersterweg , 28 , 9661 TB , ALTEVEER GN"
6.98847840,53.03232040,"SKN.700603 , ALTEVEERSTERWG 29 , Alteveersterweg , 29 , 9661 TB , ALTEVEER GN"
6.98936530,53.03248710,"SKN.700602 , ALTEVEERSTERWG 29A , Alteveersterweg , 29 A , 9661 TB , ALTEVEER GN"
6.97068360,53.01977100,"SKN.700622 , ALTEVEERSTERWG 3 , Alteveersterweg , 3 , 9661 TA , ALTEVEER GN"
6.98963220,53.03237440,"SKN.700601 , ALTEVEERSTERWG 30 , Alteveersterweg , 30 , 9661 TB , ALTEVEER GN"
6.99138700,53.03323980,"SKN.700600 , ALTEVEERSTERWG 31 , Alteveersterweg , 31 , 9661 TB , ALTEVEER GN"
6.97514170,53.02318580,"SKN.700621 , ALTEVEERSTERWG 4 , Alteveersterweg , 4 , 9661 TA , ALTEVEER GN"
6.97599480,53.02360150,"SKN.700620 , ALTEVEERSTERWG 5 , Alteveersterweg , 5 , 9661 TA , ALTEVEER GN"
6.97796930,53.02350760,"SKN.004222 , Alteveersterweg 6 , Alteveersterweg , 6 , 9661 TA , ALTEVEER GN"
6.99553730,53.05003920,"SKN.004276 , BERKENSTRAAT 44 , Berkenstraat , 44 , 9661 AX , ALTEVEER GN"
6.99559180,53.03616050,"SKN.700837 , DWARSSTUKKERWG 1 , Dwarsstukkerweg , 1 , 9661 TC , ALTEVEER GN"
6.99659720,53.03526510,"SKN.700596 , DWARSSTUKKERWG 2 , Dwarsstukkerweg , 2 , 9661 TC , ALTEVEER GN"
6.99808170,53.03396300,"SKN.700597 , DWARSSTUKKERWG 3 , Dwarsstukkerweg , 3 , 9661 TC , ALTEVEER GN"
6.99724610,53.03531200,"SKN.700598 , DWARSSTUKKERWG 4 , Dwarsstukkerweg , 4 , 9661 TC , ALTEVEER GN"
7.00588140,53.02802580,"SKN.700628 , DWARSSTUKKERWG 8 , Dwarsstukkerweg , 8 ,  , ALTEVEER GN"
7.01459920,53.04237820,"SKN.700851 , ESWG 1 , Esweg , 1 , 9661 TH , ALTEVEER GN"
